plant,material,tool,work_center,work_center_full,cycle_time_min,material_status,routing_source,reason_code,revision
NW09,MAT-101133,T-70581-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.273,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101136,T-70569-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,1.258,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101139,T-70682-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.467,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101140,T-70199-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.246,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101146,T-70360-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,1.794,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101155,T-70006-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.245,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101156,T-70698-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.262,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101162,T-70086-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.919,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101163,T-70604-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.967,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-101165,T-70554-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.61,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-101166,T-70085-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.528,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101169,T-70015-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.346,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101171,T-70053-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.381,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101172,T-70178-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.088,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-101173,T-70176-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.919,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101176,T-70231-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.407,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101185,T-70351-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.404,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-101193,T-70664-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.155,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101198,T-70615-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.911,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-101201,T-70376-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.273,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101204,T-70637-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.604,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101205,T-70520-B,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.333,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101206,T-70201-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.873,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101207,T-70428-C,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.335,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101209,T-70223-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,1.267,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101210,T-70039-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.951,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101223,T-70459-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.468,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101230,T-70570-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.896,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101244,T-70306-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.094,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101248,T-70542-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.962,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101262,T-70449-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.587,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101265,T-70048-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.655,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101270,T-70546-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.388,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101272,T-70048-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.057,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101275,T-70126-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.601,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101279,T-70656-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.646,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101288,T-70585-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.46,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101289,T-70341-B,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.637,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101298,T-70203-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.135,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101299,T-70280-B,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.41,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-101301,T-70270-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.885,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101306,T-70012-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.956,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101315,T-70257-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.905,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-101328,T-70201-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.071,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101329,T-70030-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.483,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-101336,T-70666-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.984,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-101338,T-70356-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.18,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101340,T-70289-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.473,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101342,T-70156-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.356,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101347,T-70039-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.124,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101378,T-70602-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.071,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101381,T-70008-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.389,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101382,T-70660-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.411,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101383,T-70061-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.159,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101391,T-70196-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.018,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101410,T-70470-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.262,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101421,T-70274-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.294,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101424,T-70079-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.25,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101428,T-70068-C,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.955,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101430,T-70305-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,1.051,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101432,T-70250-A,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.645,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-101435,T-70640-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.802,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-101444,T-70192-C,P01_NW09_PRESS_4,P01_NW09_PRESS_4,1.853,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-101450,T-70158-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.151,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101457,T-70248-B,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.602,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101458,T-70190-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,1.315,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101461,T-70104-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.1,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101466,T-70394-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.293,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-101467,T-70269-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.356,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101468,T-70629-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.652,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101470,T-70141-C,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.307,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-101476,T-70110-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,1.351,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-101484,T-70413-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,1.427,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101492,T-70107-D,P01_NW09_PRESS_4,P01_NW09_PRESS_4,2.648,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-101497,T-70665-A,P01_NW09_PRESS_3,P01_NW09_PRESS_3,1.305,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200008,T-70006-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.511,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200015,T-70570-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.658,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200022,T-70460-A,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.595,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200025,T-70200-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.479,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200029,T-70148-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.587,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-200030,T-70634-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.624,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200045,T-70376-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.563,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200046,T-70342-A,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.814,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200050,T-70030-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.635,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200053,T-70634-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.719,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200054,T-70206-A,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.747,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200060,T-70648-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.677,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200062,T-70595-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.857,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200064,T-70361-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.621,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200067,T-70182-A,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.281,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200086,T-70088-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.588,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200087,T-70019-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.765,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200091,T-70056-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.392,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200092,T-70232-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.627,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200094,T-70236-A,P01_NW09_nan,P01_NW09_nan,0.748,Phase-out,legacy_tool_master,MISSING_WORK_CENTER,D
NW09,MAT-200095,T-70256-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.513,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200097,T-70503-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.496,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200098,T-70513-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.784,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200100,T-70267-A,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.737,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200101,T-70608-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.501,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200107,T-70504-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.351,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200112,T-70601-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.566,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200114,T-70569-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.524,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-200117,T-70141-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.706,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200118,T-70213-C,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.673,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200127,T-70667-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.692,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200128,T-70357-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.556,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200136,T-70347-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.657,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200142,T-70434-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.66,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200147,T-70317-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.437,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200153,T-70336-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.451,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-200155,T-70432-C,P01_NW09_nan,P01_NW09_nan,0.384,Active,legacy_tool_master,MISSING_WORK_CENTER,A
NW09,MAT-200158,T-70223-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.67,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200159,T-70022-D,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.501,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200165,T-70621-A,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.556,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200179,T-70087-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.396,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200180,T-70686-A,P01_NW09_nan,P01_NW09_nan,0.741,Active,legacy_tool_master,MISSING_WORK_CENTER,C
NW09,MAT-200192,T-70427-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.592,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200206,T-70137-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.873,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200211,T-70125-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.329,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-200212,T-70422-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.796,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200213,T-70524-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.657,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200221,T-70324-A,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.541,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200222,T-70399-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.64,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200228,T-70109-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.712,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200229,T-70261-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.626,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200236,T-70012-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.653,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200242,T-70336-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.63,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200248,T-70233-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.662,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200252,T-70454-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.91,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200253,T-70646-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.449,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200254,T-70150-A,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.623,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200259,T-70636-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.268,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200260,T-70002-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.871,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200267,T-70396-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.315,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200269,T-70273-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.525,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200270,T-70244-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.627,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200271,T-70052-A,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.529,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200278,T-70223-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.719,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200281,T-70327-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.358,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200287,T-70388-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.609,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200297,T-70672-D,P01_NW09_nan,P01_NW09_nan,0.36,Active,legacy_tool_master,MISSING_WORK_CENTER,C
NW09,MAT-200300,T-70454-D,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.88,Phase-out,legacy_tool_master,COMPLETE,B
NW09,MAT-200301,T-70010-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.675,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200302,T-70484-C,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.578,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200306,T-70065-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.748,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200317,T-70516-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.723,Phase-out,legacy_tool_master,COMPLETE,D
NW09,MAT-200319,T-70579-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.615,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200323,T-70165-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.292,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200331,T-70166-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.278,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200342,T-70081-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.768,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200352,T-70074-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.522,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200355,T-70605-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.283,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200356,T-70355-D,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.724,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200365,T-70439-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.597,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200369,T-70226-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.445,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200382,T-70493-A,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.789,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200383,T-70113-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.827,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200385,T-70307-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.372,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200387,T-70337-A,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.276,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200390,T-70360-A,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.809,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200393,T-70597-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.446,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200395,T-70596-A,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.274,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200397,T-70065-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.524,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200403,T-70472-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.301,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200424,T-70393-B,P01_NW09_nan,P01_NW09_nan,0.566,Active,legacy_tool_master,MISSING_WORK_CENTER,D
NW09,MAT-200425,T-70412-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.388,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200437,T-70046-B,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.566,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200447,T-70678-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.5,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200448,T-70626-C,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.64,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200452,T-70003-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.72,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200457,T-70252-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.411,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200465,T-70595-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.406,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200467,T-70534-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.333,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200470,T-70364-D,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.752,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200479,T-70011-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.725,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200483,T-70328-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.381,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200484,T-70416-C,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.744,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200494,T-70254-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.74,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200496,T-70336-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.582,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200513,T-70504-C,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.388,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200525,T-70583-D,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.542,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200526,T-70569-C,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.611,Phase-out,legacy_tool_master,COMPLETE,C
NW09,MAT-200530,T-70567-B,P01_NW09_PRESS_1,P01_NW09_PRESS_1,0.764,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200536,T-70377-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.58,Active,legacy_tool_master,COMPLETE,B
NW09,MAT-200538,T-70164-B,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.618,Active,legacy_tool_master,COMPLETE,D
NW09,MAT-200539,T-70598-A,P01_NW09_PRESS_3,P01_NW09_PRESS_3,0.308,Active,legacy_tool_master,COMPLETE,C
NW09,MAT-200540,T-70650-B,P01_NW09_GRINDING_1,P01_NW09_GRINDING_1,0.949,Phase-out,legacy_tool_master,COMPLETE,A
NW09,MAT-200546,T-70110-D,P01_NW09_PRESS_2,P01_NW09_PRESS_2,0.667,Active,legacy_tool_master,COMPLETE,A
NW09,MAT-200555,T-70188-B,P01_NW09_EXTRUSION_1,P01_NW09_EXTRUSION_1,0.361,Phase-out,legacy_tool_master,COMPLETE,B
