plant,header_material,component_material,qty_per,qty_per_effective,lead_time_weeks,comp_class,component_description,bom_status,reason_code
P01_NW09_Northwind Alpine,MAT-100589,RM-COIL-AL,5.04,5.363,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100592,RM-COIL-HC276,16.229,16.62,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100595,RM-COIL-HC276,10.478,11.041,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100595,RM-COIL-AL,5.524,5.94,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100597,RM-COIL-TI,5.271,5.591,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100598,RM-COIL-SS316,7.192,7.67,3,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100600,RM-COIL-SS316,7.246,7.56,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100604,RM-COIL-AL,9.771,10.416,2,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100606,RM-COIL-SS316,8.386,8.962,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100612,RM-COIL-SS316,7.904,8.174,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100614,RM-COIL-AL,4.185,4.416,2,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100614,RM-COIL-SS304,7.519,7.823,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100617,RM-COIL-SS304,12.28,13.242,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100619,RM-COIL-AL,6.943,7.181,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100621,RM-COIL-TI,4.385,4.499,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100633,RM-COIL-NI,6.011,6.168,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100633,RM-COIL-HC276,6.874,7.137,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100639,RM-COIL-AL,5.708,6.161,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100654,RM-COIL-HC276,9.12,9.47,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100654,RM-COIL-TI,8.011,8.424,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100655,RM-COIL-TI,8.077,8.575,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100656,RM-COIL-SS316,6.864,7.409,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100664,RM-COIL-SS304,11.919,12.544,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100664,RM-COIL-SS316,14.509,15.243,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100675,RM-COIL-SS316,8.337,8.979,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100676,RM-COIL-SS316,14.04,14.562,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100678,RM-COIL-HC276,9.679,10.109,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100679,RM-COIL-NI,7.755,8.005,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100679,RM-COIL-TI,6.956,7.258,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100681,RM-COIL-NI,6.278,6.423,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100688,RM-COIL-TI,10.052,10.54,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100707,RM-COIL-HC276,14.13,14.841,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100708,RM-COIL-NI,5.962,6.275,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100710,RM-COIL-SS316,7.777,8.011,3,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100716,RM-COIL-SS316,6.753,7.216,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100716,RM-COIL-SS304,6.863,7.161,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100721,RM-COIL-NI,5.095,5.326,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100722,RM-COIL-SS304,6.815,7.264,6,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100723,RM-COIL-SS304,6.56,6.977,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100725,RM-COIL-NI,11.704,12.592,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100725,RM-COIL-HC276,13.023,13.351,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100727,RM-COIL-AL,6.312,6.753,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100732,RM-COIL-SS304,7.344,7.693,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100732,RM-COIL-AL,4.403,4.576,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100734,RM-COIL-SS304,7.096,7.62,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100736,RM-COIL-SS304,12.689,13.227,6,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100736,RM-COIL-AL,8.394,8.647,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100743,RM-COIL-SS316,14.789,15.521,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100751,RM-COIL-TI,7.732,8.234,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100753,RM-COIL-TI,5.212,5.518,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100760,RM-COIL-SS304,11.785,12.428,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100763,RM-COIL-SS304,8.278,8.679,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100769,RM-COIL-NI,6.234,6.454,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100777,RM-COIL-TI,5.541,6.032,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100780,RM-COIL-AL,4.394,4.701,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100788,RM-COIL-NI,5.985,6.367,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100794,RM-COIL-TI,4.866,5.058,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100795,RM-COIL-SS316,7.594,7.87,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100800,RM-COIL-SS316,7.48,7.989,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100804,RM-COIL-HC276,9.121,9.443,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100808,RM-COIL-AL,9.004,9.396,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100837,RM-COIL-NI,6.156,6.581,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100840,RM-COIL-HC276,7.739,8.222,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100842,RM-COIL-AL,5.062,5.179,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100850,RM-COIL-SS316,6.146,6.487,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100853,RM-COIL-NI,6.278,6.633,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100859,RM-COIL-SS304,9.01,9.227,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100859,RM-COIL-AL,6.771,7.28,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100862,RM-COIL-TI,4.989,5.298,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100869,RM-COIL-HC276,15.406,16.028,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100873,RM-COIL-AL,4.438,4.658,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100874,RM-COIL-SS304,6.251,6.714,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100884,RM-COIL-SS316,8.178,8.417,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100888,RM-COIL-NI,5.318,5.614,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100891,RM-COIL-HC276,7.927,8.239,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100891,RM-COIL-SS304,7.612,7.881,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100897,RM-COIL-SS304,6.757,7.037,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100907,RM-COIL-SS316,8.355,8.845,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100908,RM-COIL-AL,4.442,4.734,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100908,RM-COIL-SS304,6.178,6.601,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100913,RM-COIL-SS304,6.052,6.265,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100921,RM-COIL-TI,4.703,4.965,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100924,RM-COIL-SS304,6.162,6.461,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100928,RM-COIL-AL,10.174,10.616,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100937,RM-COIL-HC276,6.993,7.375,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100940,RM-COIL-HC276,11.731,12.205,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100945,RM-COIL-AL,4.579,4.708,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100957,RM-COIL-HC276,8.319,8.519,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100957,RM-COIL-TI,6.195,6.489,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100961,RM-COIL-NI,5.086,5.332,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100961,RM-COIL-SS304,7.571,8.047,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100962,RM-COIL-NI,6.729,6.864,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100972,RM-COIL-TI,5.103,5.345,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100979,RM-COIL-TI,7.411,7.905,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100983,RM-COIL-AL,7.218,7.399,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100983,RM-COIL-HC276,13.483,14.327,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100984,RM-COIL-SS316,5.997,6.362,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100986,RM-COIL-NI,5.747,6.079,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100990,RM-COIL-NI,7.269,7.511,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-100993,RM-COIL-HC276,6.622,7.009,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101005,RM-COIL-SS316,6.174,6.467,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101013,RM-COIL-TI,8.112,8.496,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101013,RM-COIL-NI,10.894,11.356,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101016,RM-COIL-SS316,7.274,7.604,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101024,RM-COIL-HC276,14.437,15.554,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101025,RM-COIL-HC276,12.041,12.78,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101026,RM-COIL-TI,6.627,6.908,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101027,RM-COIL-NI,7.078,7.494,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101039,RM-COIL-TI,7.541,7.892,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101039,RM-COIL-NI,6.609,6.869,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101041,RM-COIL-HC276,8.011,8.302,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101044,RM-COIL-HC276,7.079,7.379,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101045,RM-COIL-HC276,6.866,7.06,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101045,RM-COIL-NI,6.519,6.743,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101047,RM-COIL-TI,5.787,5.997,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101050,RM-COIL-AL,5.453,5.919,2,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101053,RM-COIL-SS316,5.992,6.197,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101061,RM-COIL-TI,9.402,10.018,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101061,RM-COIL-AL,10.057,10.663,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101066,RM-COIL-NI,5.416,5.751,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101069,RM-COIL-AL,4.707,4.993,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101070,RM-COIL-TI,5.803,6.054,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101070,RM-COIL-SS316,7.298,7.556,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101071,RM-COIL-SS316,7.982,8.497,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101075,RM-COIL-SS316,9.56,10.064,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101075,RM-COIL-HC276,8.759,9.139,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101081,RM-COIL-SS316,8.212,8.7,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101082,RM-COIL-TI,4.611,4.961,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101086,RM-COIL-AL,6.912,7.079,2,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101088,RM-COIL-SS304,5.529,5.984,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101092,RM-COIL-AL,5.222,5.46,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101092,RM-COIL-SS304,7.699,8.025,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101094,RM-COIL-HC276,9.133,9.661,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101095,RM-COIL-NI,5.598,5.909,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101098,RM-COIL-AL,6.189,6.427,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101099,RM-COIL-NI,9.273,9.657,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101105,RM-COIL-TI,4.926,5.195,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101105,RM-COIL-SS304,7.223,7.536,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101107,RM-COIL-TI,4.912,5.021,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101108,RM-COIL-SS304,9.857,10.68,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101115,RM-COIL-SS316,11.068,11.828,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101119,RM-COIL-TI,4.717,4.96,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101119,RM-COIL-SS304,5.885,6.159,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101129,RM-COIL-NI,5.442,5.745,4,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101129,RM-COIL-HC276,6.682,6.938,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101133,RM-COIL-SS304,13.902,14.915,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101133,RM-COIL-AL,10.159,10.743,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101136,RM-COIL-NI,4.979,5.316,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101139,RM-COIL-NI,10.365,11.0,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101140,RM-COIL-NI,6.715,6.884,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101146,RM-COIL-NI,7.553,8.024,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101155,RM-COIL-HC276,6.693,7.086,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101156,RM-COIL-SS316,13.178,13.737,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101156,RM-COIL-TI,10.746,11.18,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101162,RM-COIL-SS316,7.592,8.187,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101163,RM-COIL-AL,8.364,8.81,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101165,RM-COIL-SS316,6.014,6.385,3,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101166,RM-COIL-AL,5.002,5.291,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101169,RM-COIL-AL,10.337,11.144,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101169,RM-COIL-TI,9.264,9.441,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101171,RM-COIL-TI,6.598,6.986,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101172,RM-COIL-SS304,5.918,6.103,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101173,RM-COIL-HC276,6.706,7.1,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101176,RM-COIL-NI,6.423,6.88,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101176,RM-COIL-AL,4.089,4.329,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101185,RM-COIL-SS304,6.373,6.636,6,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101185,RM-COIL-SS316,8.244,8.871,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101193,RM-COIL-TI,8.042,8.738,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101198,RM-COIL-SS316,6.334,6.577,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101201,RM-COIL-AL,4.22,4.347,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101201,RM-COIL-SS316,7.171,7.461,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101204,RM-COIL-SS304,9.686,10.135,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101205,RM-COIL-SS316,14.705,15.537,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101205,RM-COIL-TI,9.624,10.467,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101206,RM-COIL-NI,8.046,8.494,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101207,RM-COIL-AL,7.094,7.431,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101209,RM-COIL-TI,5.283,5.61,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101210,RM-COIL-SS304,7.508,7.819,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101223,RM-COIL-SS304,12.206,12.924,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101223,RM-COIL-SS316,12.256,12.988,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101230,RM-COIL-SS304,8.897,9.202,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101244,RM-COIL-TI,5.747,5.967,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101248,RM-COIL-HC276,7.572,7.97,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101262,RM-COIL-AL,5.146,5.533,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101265,RM-COIL-NI,12.267,13.05,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101270,RM-COIL-NI,6.162,6.688,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101272,RM-COIL-HC276,6.492,6.941,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW09_Northwind Alpine,MAT-101275,RM-COIL-SS304,7.371,7.698,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
