plant,plant_name,snapshot_date,ops_group,material,material_description,stock_qty,atp_qty,safety_stock_qty,in_transit_qty,total_stock_value_eur,reason_code
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101175,HT80/PL.26 304TL 0.6mm,4136,2230,905,1578,28936.1,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101180,XL420/PL.31 304TL 0.5mm,3311,2717,1101,776,34189.96,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101182,PRO-9X/PL.33 304TL 0.6mm,11309,8857,1064,3411,558192.24,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101184,MX100/PL.35 304TL 0.3mm,6414,3703,1110,1825,99999.59,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX250,MAT-101198,MX250/PL.49 304TL 0.7mm,191,152,427,1092,69271.52,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101206,PRO-9X/PL.07 304TL 0.6mm,5914,4789,915,113,234110.8,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101215,S160/PL.16 304TL 0.6mm,4624,3606,853,2877,339983.25,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101216,XL420/PL.17 304TL 0.8mm,5425,3244,379,904,238692.76,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101217,XL520/PL.18 304TL 0.5mm,6403,5151,779,3234,145753.07,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101224,S62/PL.25 304TL 0.6mm,8481,6511,281,314,93465.75,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101226,S140/PL.27 304TL 0.5mm,4785,2792,592,2875,202452.44,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101229,XL520/PL.30 304TL 0.3mm,1574,888,477,1969,14507.02,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101232,MX100/PL.33 304TL 0.6mm,3198,2042,100,337,89014.18,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101236,S62/PL.37 304TL 0.4mm,5656,4030,346,2687,183485.66,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101240,XL420/PL.41 304TL 0.6mm,4177,2959,99,546,26532.3,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101248,S62/PL.49 304TL 0.6mm,11098,5612,636,2291,578632.79,READY
NW07,Northwind West Coast,2026-04-03,OPS-S120,MAT-101249,S120/PL.50 304TL 0.7mm,10497,9049,531,3477,531113.86,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101250,S140/PL.01 304TL 0.3mm,5015,2851,425,2169,240622.64,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101262,S140/PL.13 304TL 0.7mm,11937,10386,724,1094,241356.01,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101264,XL420/PL.15 304TL 0.3mm,174,117,430,2176,116886.75,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101284,S62/PL.35 304TL 0.5mm,283,164,1097,1380,45652.09,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101289,XL520/PL.40 304TL 0.6mm,3023,1878,483,930,35308.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101296,S62/PL.47 304TL 0.4mm,6823,5952,1066,2324,67755.51,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101300,XL420/PL.01 304TL 0.7mm,8817,8209,464,1952,364578.48,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101301,XL520/PL.02 304TL 0.7mm,3097,2870,1063,2279,31666.51,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101304,MX100/PL.05 304TL 0.7mm,565,331,920,1122,10911.14,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX200,MAT-101305,MX200/PL.06 304TL 0.6mm,3968,2031,697,3107,97618.72,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101315,PRO-12X/PL.16 304TL 0.5mm,54,46,181,3307,166567.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101319,HT80/PL.20 304TL 0.8mm,3681,2831,944,1725,73130.35,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101327,PRO-12X/PL.28 304TL 0.4mm,7525,5356,196,1019,132904.52,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101328,MX100/PL.29 304TL 0.5mm,4508,3029,919,2688,55505.22,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101332,S62/PL.33 304TL 0.5mm,5574,3149,1108,2552,487240.96,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101336,XL420/PL.37 304TL 0.5mm,3418,2787,464,1278,244765.65,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101338,PRO-9X/PL.39 304TL 0.6mm,10166,8117,859,985,137080.91,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101340,MX100/PL.41 304TL 0.4mm,10537,8303,609,619,249443.76,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101351,PRO-12X/PL.02 304TL 0.5mm,1542,1123,208,553,77084.49,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101355,HT80/PL.06 304TL 0.4mm,9444,8674,651,542,60255.33,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101360,XL420/PL.11 304TL 0.7mm,1518,908,706,546,38713.98,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101363,PRO-12X/PL.14 304TL 0.5mm,6545,5448,767,2233,391366.83,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101364,MX100/PL.15 304TL 0.4mm,4333,2330,554,1525,324599.04,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX250,MAT-101366,MX250/PL.17 304TL 0.6mm,5372,4314,825,1269,221675.54,READY
NW07,Northwind West Coast,2026-04-03,OPS-S120,MAT-101369,S120/PL.20 304TL 0.5mm,6167,5617,679,1087,102400.21,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101372,XL420/PL.23 304TL 0.8mm,10110,8296,116,2344,164769.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101373,XL520/PL.24 304TL 0.7mm,2089,1137,1083,119,116321.39,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101374,PRO-9X/PL.25 304TL 0.7mm,6588,4867,958,1414,71605.78,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101375,PRO-12X/PL.26 304TL 0.7mm,4870,3864,231,1891,201760.74,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101379,HT80/PL.30 304TL 0.6mm,11789,10134,1073,2894,515846.17,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101380,S62/PL.31 304TL 0.4mm,8754,6482,479,198,452485.47,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101384,XL420/PL.35 304TL 0.6mm,11428,8902,380,2177,87037.17,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL520,MAT-101385,XL520/PL.36 304TL 0.7mm,10515,8318,51,2757,61622.89,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-12X,MAT-101387,PRO-12X/PL.38 304TL 0.4mm,6299,5821,540,3126,498121.91,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101392,S62/PL.43 304TL 0.7mm,6572,3433,219,3027,245261.72,READY
NW07,Northwind West Coast,2026-04-03,OPS-S120,MAT-101393,S120/PL.44 304TL 0.5mm,6404,5318,888,3035,388932.98,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101395,S160/PL.46 304TL 0.7mm,11002,7212,418,118,304758.78,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101398,PRO-9X/PL.49 304TL 0.5mm,6294,3765,837,614,171087.59,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101406,S140/PL.07 304TL 0.4mm,447,371,826,902,34722.87,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101407,S160/PL.08 304TL 0.5mm,7405,6286,799,456,382593.6,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101408,XL420/PL.09 304TL 0.5mm,9188,5949,1084,229,91116.14,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101415,HT80/PL.16 304TL 0.4mm,3550,2403,1154,2187,36750.25,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX250,MAT-101426,MX250/PL.27 304TL 0.7mm,1380,1038,384,836,102891.34,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101427,HT80/PL.28 304TL 0.3mm,10028,5752,751,2180,381289.63,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101428,S62/PL.29 304TL 0.3mm,3696,3500,89,2326,153834.6,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101431,S160/PL.32 304TL 0.5mm,6983,5572,239,1284,334459.05,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX200,MAT-101437,MX200/PL.38 304TL 0.4mm,9335,5300,885,1834,123385.48,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101442,S140/PL.43 304TL 0.5mm,8955,6450,1006,627,507613.58,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX200,MAT-101449,MX200/PL.50 304TL 0.3mm,11364,7223,908,2216,89373.1,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101451,HT80/PL.02 304TL 0.5mm,1241,930,847,3080,118821.08,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101452,S62/PL.03 304TL 0.6mm,2890,1771,950,1722,218613.91,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101456,XL420/PL.07 304TL 0.5mm,3136,2334,969,2149,29639.28,READY
NW07,Northwind West Coast,2026-04-03,OPS-PRO-9X,MAT-101458,PRO-9X/PL.09 304TL 0.5mm,5637,5229,1169,2382,449653.51,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101463,HT80/PL.14 304TL 0.6mm,6330,3383,818,1788,154020.53,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101464,S62/PL.15 304TL 0.7mm,2826,1723,768,2011,189366.37,READY
NW07,Northwind West Coast,2026-04-03,OPS-S62,MAT-101476,S62/PL.27 304TL 0.6mm,635,361,525,1417,10913.85,READY
NW07,Northwind West Coast,2026-04-03,OPS-S120,MAT-101477,S120/PL.28 304TL 0.5mm,10571,10016,704,2706,269750.3,READY
NW07,Northwind West Coast,2026-04-03,OPS-S140,MAT-101478,S140/PL.29 304TL 0.7mm,3064,2809,1056,34,81037.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101479,S160/PL.30 304TL 0.4mm,3736,3007,913,888,83990.86,READY
NW07,Northwind West Coast,2026-04-03,OPS-XL420,MAT-101480,XL420/PL.31 304TL 0.6mm,3556,2013,775,2289,91592.09,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX100,MAT-101484,MX100/PL.35 304TL 0.5mm,7759,6995,416,2664,517341.56,READY
NW07,Northwind West Coast,2026-04-03,OPS-MX250,MAT-101486,MX250/PL.37 304TL 0.5mm,11020,8431,833,1470,622620.17,READY
NW07,Northwind West Coast,2026-04-03,OPS-HT80,MAT-101487,HT80/PL.38 304TL 0.4mm,10205,7521,139,2738,439432.5,READY
NW07,Northwind West Coast,2026-04-03,OPS-S160,MAT-101491,S160/PL.42 304TL 0.8mm,11825,10292,868,2081,46689.84,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200003,M6-FKM GASKET 04,6107,5122,466,1747,35527.49,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200005,M14-HNBR GASKET 06,1173,780,577,981,116561.96,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200011,M6-FKM GASKET 12,5728,3219,410,773,311707.6,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200014,M18-AFLAS GASKET 15,6364,3587,722,1514,453653.48,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200017,M8-NBR GASKET 18,715,518,358,1646,137040.45,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200026,M12-EPDM GASKET 27,7093,5239,856,2106,152627.38,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200029,M14-HNBR GASKET 30,11250,6474,1129,609,593450.4,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200032,M10-BFG GASKET 33,5171,2748,1018,2582,453333.02,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200033,M8-NBR GASKET 34,4070,2402,935,2164,342126.77,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200037,M14-HNBR GASKET 38,6927,5862,1178,3007,159788.46,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200039,M22-NBR GASKET 40,11945,10529,970,2488,368995.9,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200041,M8-NBR GASKET 02,8604,7284,654,2211,101966.12,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200042,M12-EPDM GASKET 03,955,680,967,2372,55772.66,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200043,M6-FKM GASKET 04,4790,2803,312,2610,169986.01,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200044,M20-SILI GASKET 05,7586,5101,785,283,383146.78,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200048,M10-BFG GASKET 09,4760,2530,630,200,134963.75,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200051,M6-FKM GASKET 12,2597,2108,270,2076,160319.17,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200069,M14-HNBR GASKET 30,1951,1212,366,835,55125.12,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200074,M12-EPDM GASKET 35,8052,5702,1108,800,68821.51,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200075,M6-FKM GASKET 36,8580,5803,711,1893,229020.71,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200080,M10-BFG GASKET 01,6174,4209,399,2369,387108.3,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200083,M6-FKM GASKET 04,2946,1938,1123,2267,124994.49,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200093,M14-HNBR GASKET 14,237,155,464,784,5539.56,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200096,M10-BFG GASKET 17,9702,9142,608,2577,484334.2,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200107,M6-FKM GASKET 28,7195,5617,882,974,352190.92,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200109,M14-HNBR GASKET 30,9169,5471,669,748,89085.52,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200111,M22-NBR GASKET 32,2831,1894,325,30,72094.74,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200124,M20-SILI GASKET 05,646,499,362,2716,69937.11,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200125,M14-HNBR GASKET 06,977,881,1002,2365,121270.65,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200126,M18-AFLAS GASKET 07,1944,1841,82,2663,220251.83,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200135,M22-NBR GASKET 16,7484,4381,537,132,237890.83,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200137,M8-NBR GASKET 18,3067,2811,615,3392,344126.72,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200138,M12-EPDM GASKET 19,11099,7794,1098,2829,259145.49,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200148,M20-SILI GASKET 29,11698,6731,257,1793,194911.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200155,M6-FKM GASKET 36,10717,9492,786,2802,327387.07,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200158,M18-AFLAS GASKET 39,4672,3419,923,1039,242297.31,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200169,M8-NBR GASKET 10,6310,4463,232,806,316278.4,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200171,M6-FKM GASKET 12,4247,3222,1066,1275,53028.59,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200173,M14-HNBR GASKET 14,5108,3720,807,2531,103708.62,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200178,M12-EPDM GASKET 19,3990,3749,296,572,183536.56,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200179,M6-FKM GASKET 20,10538,8894,984,1377,592427.69,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200180,M20-SILI GASKET 21,10955,6996,577,1129,181798.06,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200184,M10-BFG GASKET 25,565,464,796,3018,151160.1,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200187,M6-FKM GASKET 28,8822,5175,615,1259,453808.69,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200191,M22-NBR GASKET 32,5967,5500,85,627,237084.32,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200192,M10-BFG GASKET 33,2500,2374,314,75,101278.07,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200196,M20-SILI GASKET 37,1582,1355,1146,714,88332.95,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200197,M14-HNBR GASKET 38,2933,1874,60,672,207221.91,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200204,M20-SILI GASKET 05,7988,4202,1003,1421,493903.65,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200208,M10-BFG GASKET 09,10533,8773,760,737,312773.53,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200214,M18-AFLAS GASKET 15,4971,3527,989,826,46478.42,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200218,M12-EPDM GASKET 19,7939,6993,251,2644,55412.3,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200227,M6-FKM GASKET 28,9644,8417,56,3374,224383.29,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200230,M18-AFLAS GASKET 31,952,684,980,804,8658.62,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200235,M6-FKM GASKET 36,2364,1450,307,1041,29084.93,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200236,M20-SILI GASKET 37,9178,7478,705,977,420647.6,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200237,M14-HNBR GASKET 38,4647,3537,571,52,142264.19,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200243,M6-FKM GASKET 04,3811,3575,745,477,187095.63,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200245,M14-HNBR GASKET 06,4464,2437,316,1895,148043.89,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200254,M18-AFLAS GASKET 15,1854,1649,1157,305,84088.11,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200258,M12-EPDM GASKET 19,11195,8451,908,1534,699873.83,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200263,M22-NBR GASKET 24,1184,933,436,2968,69646.48,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200270,M18-AFLAS GASKET 31,4427,2362,356,125,248430.35,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200276,M20-SILI GASKET 37,8967,4558,709,3211,39957.24,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200279,M22-NBR GASKET 40,6611,5007,597,1978,220112.26,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200283,M6-FKM GASKET 04,8613,5802,524,3299,94493.9,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200285,M14-HNBR GASKET 06,2809,2041,494,3173,344856.95,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200293,M14-HNBR GASKET 14,3490,2074,412,2218,22254.23,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200297,M8-NBR GASKET 18,4535,3837,110,1226,210890.17,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200299,M6-FKM GASKET 20,6265,3531,351,398,88238.07,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200304,M10-BFG GASKET 25,5435,4586,81,486,69565.85,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200305,M8-NBR GASKET 26,770,488,719,2696,161801.18,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200307,M6-FKM GASKET 28,7922,4202,256,999,41010.46,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200310,M18-AFLAS GASKET 31,6975,5784,252,2283,133952.08,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200332,M20-SILI GASKET 13,1871,1337,234,2844,221424.02,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200338,M12-EPDM GASKET 19,10318,5192,1129,1232,415783.98,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200339,M6-FKM GASKET 20,11288,7172,795,1796,362436.72,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200342,M18-AFLAS GASKET 23,10317,6810,1112,300,339090.95,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200343,M22-NBR GASKET 24,10195,6420,1004,2777,678115.96,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200354,M12-EPDM GASKET 35,6344,5187,1028,1089,173513.81,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200360,M10-BFG GASKET 01,3446,2818,257,2792,235099.65,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200361,M8-NBR GASKET 02,9180,7048,820,2637,630268.38,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200366,M18-AFLAS GASKET 07,4937,4002,948,172,181498.05,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200374,M18-AFLAS GASKET 15,9360,7890,113,348,362420.89,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200377,M8-NBR GASKET 18,2523,2006,75,2017,108792.75,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200381,M14-HNBR GASKET 22,5210,3107,450,616,273422.23,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200383,M22-NBR GASKET 24,2101,1533,335,1747,178993.79,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200385,M8-NBR GASKET 26,9833,7157,971,1115,74342.95,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200389,M14-HNBR GASKET 30,6163,4525,86,1124,181097.21,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200401,M8-NBR GASKET 02,2291,1385,721,868,89353.68,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200406,M18-AFLAS GASKET 07,4758,2523,667,1326,207129.02,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200407,M22-NBR GASKET 08,208,171,287,1841,65404.99,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200409,M8-NBR GASKET 10,5885,3217,1048,3417,474871.86,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200417,M8-NBR GASKET 18,4493,3228,604,464,128928.75,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200418,M12-EPDM GASKET 19,9550,8831,851,3201,45127.12,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200420,M20-SILI GASKET 21,5991,4209,903,2617,195204.96,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200421,M14-HNBR GASKET 22,8519,7739,1042,196,35472.71,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200427,M6-FKM GASKET 28,6533,4409,985,1527,90725.84,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200433,M8-NBR GASKET 34,3707,2842,1131,2190,337248.01,READY
NW07,Northwind West Coast,2026-04-03,OPS-M8-NBR,MAT-200441,M8-NBR GASKET 02,253,176,1052,2915,116664.6,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200447,M22-NBR GASKET 08,6570,3877,628,1861,343741.08,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200452,M20-SILI GASKET 13,7485,6919,1189,2379,104196.14,READY
NW07,Northwind West Coast,2026-04-03,OPS-M12-EPDM,MAT-200458,M12-EPDM GASKET 19,787,441,739,2950,148521.48,READY
NW07,Northwind West Coast,2026-04-03,OPS-M20-SILI,MAT-200460,M20-SILI GASKET 21,9297,5786,657,1084,577902.71,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200461,M14-HNBR GASKET 22,5436,3749,100,2895,325079.49,READY
NW07,Northwind West Coast,2026-04-03,OPS-M18-AFLAS,MAT-200462,M18-AFLAS GASKET 23,1521,1173,659,2364,88821.78,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200472,M10-BFG GASKET 33,11929,6045,688,3484,514360.4,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200475,M6-FKM GASKET 36,6381,3529,667,3326,131952.28,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200477,M14-HNBR GASKET 38,11805,6641,130,1805,62853.08,READY
NW07,Northwind West Coast,2026-04-03,OPS-M6-FKM,MAT-200483,M6-FKM GASKET 04,10258,5193,138,2873,46789.33,READY
NW07,Northwind West Coast,2026-04-03,OPS-M14-HNBR,MAT-200485,M14-HNBR GASKET 06,10065,5439,717,649,224673.4,READY
NW07,Northwind West Coast,2026-04-03,OPS-M22-NBR,MAT-200495,M22-NBR GASKET 16,8919,7836,993,517,110429.34,READY
NW07,Northwind West Coast,2026-04-03,OPS-M10-BFG,MAT-200496,M10-BFG GASKET 17,9220,4703,851,3487,701015.7,READY
