plant,material,stock_qty,atp_qty,in_transit_qty,safety_stock_qty,inventory_snapshot_date
NW08,MAT-200424,6153,3428,1244,901,2026.04.03
NW08,MAT-200425,9210,6656,1169,308,2026.04.03
NW08,MAT-200426,6575,5194,1754,737,2026.04.03
NW08,MAT-200431,7236,5882,1021,888,2026.04.03
NW08,MAT-200437,8370,4359,1076,116,2026.04.03
NW08,MAT-200441,10657,7218,2727,776,2026.04.03
NW08,MAT-200443,2337,1792,601,345,2026.04.03
NW08,MAT-200445,8005,5804,2203,174,2026.04.03
NW08,MAT-200448,2205,1723,1034,296,2026.04.03
NW08,MAT-200449,3976,3510,1567,656,2026.04.03
NW08,MAT-200452,8502,7085,3454,782,2026.04.03
NW08,MAT-200456,4378,3249,991,1005,2026.04.03
NW08,MAT-200458,3281,3077,3201,165,2026.04.03
NW08,MAT-200469,2450,1872,252,712,2026.04.03
NW08,MAT-200472,4792,4345,330,482,2026.04.03
NW08,MAT-200477,3534,2561,378,174,2026.04.03
NW08,MAT-200489,639,394,2436,449,2026.04.03
NW08,MAT-200514,8562,4489,1584,839,2026.04.03
NW08,MAT-200517,2201,1430,861,446,2026.04.03
NW08,MAT-200528,8757,5074,488,770,2026.04.03
NW08,MAT-200532,602,525,3338,814,2026.04.03
NW08,MAT-200542,10501,7966,552,902,2026.04.03
NW08,MAT-200558,1430,1090,165,800,2026.04.03
NW08,MAT-200562,6955,4937,1604,105,2026.04.03
NW08,MAT-200565,3994,2619,2244,693,2026.04.03
NW08,MAT-200570,4988,3321,357,1154,2026.04.03
NW08,MAT-200572,4800,2737,26,89,2026.04.03
NW08,MAT-200580,5861,3529,2770,1140,2026.04.03
NW08,MAT-200581,11440,6221,2444,866,2026.04.03
NW08,MAT-200589,1978,1789,1172,1059,2026.04.03
NW08,MAT-200594,4594,3849,548,1164,2026.04.03
NW08,MAT-200595,7212,3720,2331,144,2026.04.03
NW08,MAT-200606,11122,8739,961,129,2026.04.03
NW08,MAT-200612,6578,6061,405,1172,2026.04.03
NW08,MAT-200627,4548,2660,1640,238,2026.04.03
NW08,MAT-200630,3526,2797,1786,617,2026.04.03
NW08,MAT-200634,710,609,2082,327,2026.04.03
NW08,MAT-200636,7017,3795,15,421,2026.04.03
NW08,MAT-200637,3766,2574,2435,845,2026.04.03
NW08,MAT-200639,1899,1790,1850,1115,2026.04.03
NW08,MAT-200643,1549,1276,1353,369,2026.04.03
NW08,MAT-200648,3106,2080,3351,290,2026.04.03
NW08,MAT-200650,9897,7599,2486,409,2026.04.03
NW08,MAT-200676,2049,1036,1670,1002,2026.04.03
NW08,MAT-200677,7147,6088,2869,213,2026.04.03
NW08,MAT-200680,5806,4436,1537,177,2026.04.03
NW08,MAT-200685,3249,2695,2553,1136,2026.04.03
NW08,MAT-200695,8664,4544,1085,515,2026.04.03
NW08,MAT-200700,8840,6527,1444,120,2026.04.03
NW08,MAT-200701,7437,5589,1088,1096,2026.04.03
NW08,MAT-200705,10364,6319,3497,542,2026.04.03
NW08,MAT-200718,10693,10149,2077,177,2026.04.03
NW08,MAT-200725,10702,8573,2317,291,2026.04.03
NW08,MAT-200727,2027,1819,2958,1108,2026.04.03
NW08,MAT-200730,9726,7561,3247,1147,2026.04.03
NW08,MAT-200732,8820,7756,1594,290,2026.04.03
NW08,MAT-200735,9636,7345,467,1187,2026.04.03
NW08,MAT-200736,103,68,3191,828,2026.04.03
NW08,MAT-200738,4054,3404,343,848,2026.04.03
NW08,MAT-200741,5641,2975,1844,1151,2026.04.03
NW08,MAT-200742,9433,6509,293,51,2026.04.03
NW08,MAT-200746,5716,4319,1673,682,2026.04.03
NW08,MAT-200763,5322,3661,2357,450,2026.04.03
NW08,MAT-200779,9822,5594,463,1002,2026.04.03
NW08,MAT-200783,11337,7240,623,819,2026.04.03
NW08,MAT-200785,6076,3460,2204,457,2026.04.03
NW08,MAT-200795,3815,2513,1330,379,2026.04.03
NW08,MAT-200802,4125,2799,1931,434,2026.04.03
NW08,MAT-200811,5417,4731,1159,1085,2026.04.03
NW08,MAT-200812,2226,1144,1467,1168,2026.04.03
NW08,MAT-200813,8273,5954,2954,599,2026.04.03
NW08,MAT-200814,8469,6418,475,216,2026.04.03
NW08,MAT-200820,7589,5074,1250,579,2026.04.03
NW08,MAT-200827,1125,761,1462,234,2026.04.03
NW08,MAT-200833,250,174,1781,334,2026.04.03
NW08,MAT-200845,342,263,1146,188,2026.04.03
NW08,MAT-200846,5225,4195,3178,792,2026.04.03
NW08,MAT-200865,6298,4207,1999,113,2026.04.03
NW08,MAT-200871,11520,8729,1539,522,2026.04.03
NW08,MAT-200875,1664,1468,1752,1070,2026.04.03
NW08,MAT-200878,332,252,2593,126,2026.04.03
NW08,MAT-200885,1592,1000,1681,345,2026.04.03
NW08,MAT-200886,6030,3567,1168,252,2026.04.03
NW08,MAT-200889,4104,2158,1732,1199,2026.04.03
NW09,MAT-100020,10055,7831,3199,646,2026.04.03
NW09,MAT-100028,10922,5959,540,596,2026.04.03
NW09,MAT-100039,6723,3925,1733,890,2026.04.03
NW09,MAT-100042,11389,9659,1061,173,2026.04.03
NW09,MAT-100043,8503,4519,742,1107,2026.04.03
NW09,MAT-100045,10540,7554,460,745,2026.04.03
NW09,MAT-100047,8247,5955,502,238,2026.04.03
NW09,MAT-100052,2773,1618,2458,636,2026.04.03
NW09,MAT-100054,8947,5092,1795,1073,2026.04.03
NW09,MAT-100056,8695,5951,1804,902,2026.04.03
NW09,MAT-100057,3832,3519,3143,191,2026.04.03
NW09,MAT-100058,4134,2310,265,563,2026.04.03
NW09,MAT-100060,3006,2456,1785,400,2026.04.03
NW09,MAT-100072,6689,6114,2424,286,2026.04.03
NW09,MAT-100082,11068,8969,1725,780,2026.04.03
NW09,MAT-100086,6202,4476,2365,931,2026.04.03
NW09,MAT-100093,3417,2721,1991,783,2026.04.03
NW09,MAT-100094,2500,1977,873,545,2026.04.03
NW09,MAT-100107,608,429,635,639,2026.04.03
NW09,MAT-100116,7033,4669,16,576,2026.04.03
NW09,MAT-100118,7199,6644,14,1097,2026.04.03
NW09,MAT-100130,10368,7075,1610,1130,2026.04.03
NW09,MAT-100134,7249,4283,2717,264,2026.04.03
NW09,MAT-100136,5715,3972,2539,735,2026.04.03
NW09,MAT-100141,10137,9097,3055,1078,2026.04.03
NW09,MAT-100144,7209,6627,3408,697,2026.04.03
NW09,MAT-100145,1041,908,2530,431,2026.04.03
NW09,MAT-100151,9428,8218,812,521,2026.04.03
NW09,MAT-100154,11926,8609,3350,945,2026.04.03
NW09,MAT-100156,2224,1691,3200,263,2026.04.03
NW09,MAT-100167,4006,2686,998,443,2026.04.03
NW09,MAT-100170,4339,3706,2809,531,2026.04.03
NW09,MAT-100177,2780,1730,3420,1107,2026.04.03
NW09,MAT-100185,8898,5448,1266,1059,2026.04.03
NW09,MAT-100191,4169,3186,3286,500,2026.04.03
NW09,MAT-100196,11418,8091,420,158,2026.04.03
NW09,MAT-100198,9122,7498,2321,349,2026.04.03
NW09,MAT-100199,9241,5049,3247,571,2026.04.03
NW09,MAT-100203,8867,7066,2136,501,2026.04.03
NW09,MAT-100212,9827,8223,47,905,2026.04.03
NW09,MAT-100220,7071,5458,2249,194,2026.04.03
NW09,MAT-100221,5084,2731,1618,1011,2026.04.03
NW09,MAT-100227,4569,3225,782,1160,2026.04.03
NW09,MAT-100228,4830,3350,1478,819,2026.04.03
NW09,MAT-100229,5916,3580,1254,548,2026.04.03
NW09,MAT-100234,5401,4091,2699,491,2026.04.03
NW09,MAT-100242,1372,820,2178,791,2026.04.03
NW09,MAT-100246,3264,1801,1739,146,2026.04.03
NW09,MAT-100259,2610,1538,2514,849,2026.04.03
NW09,MAT-100261,6795,6268,2617,291,2026.04.03
NW09,MAT-100267,2231,1358,2165,194,2026.04.03
NW09,MAT-100269,4421,3952,3394,508,2026.04.03
NW09,MAT-100273,8100,6775,2414,291,2026.04.03
NW09,MAT-100275,5181,4000,2865,510,2026.04.03
NW09,MAT-100277,6549,6144,3028,80,2026.04.03
NW09,MAT-100282,4848,3542,986,906,2026.04.03
NW09,MAT-100283,3837,2386,3245,837,2026.04.03
NW09,MAT-100291,983,929,2350,1103,2026.04.03
NW09,MAT-100298,9771,8100,3172,1124,2026.04.03
NW09,MAT-100301,3338,2196,938,726,2026.04.03
NW09,MAT-100303,4544,2710,3468,783,2026.04.03
NW09,MAT-100305,1366,807,1823,482,2026.04.03
NW09,MAT-100306,9558,7304,61,548,2026.04.03
NW09,MAT-100311,1954,1179,1064,352,2026.04.03
NW09,MAT-100323,10087,7409,2890,200,2026.04.03
NW09,MAT-100324,9621,7930,2295,934,2026.04.03
NW09,MAT-100325,11761,8687,2706,800,2026.04.03
NW09,MAT-100336,4478,3220,190,1083,2026.04.03
NW09,MAT-100337,416,386,2562,1052,2026.04.03
NW09,MAT-100339,10491,5255,3204,358,2026.04.03
NW09,MAT-100347,4253,2716,2856,616,2026.04.03
NW09,MAT-100350,11100,7749,2248,887,2026.04.03
NW09,MAT-100354,11021,7488,2873,396,2026.04.03
NW09,MAT-100357,2413,1659,2643,1180,2026.04.03
NW09,MAT-100361,10771,6775,59,1108,2026.04.03
NW09,MAT-100364,1242,843,3143,935,2026.04.03
NW09,MAT-100372,5399,4494,1957,756,2026.04.03
NW09,MAT-100373,4565,2722,2381,995,2026.04.03
NW09,MAT-100383,7984,5915,1487,752,2026.04.03
NW09,MAT-100384,6401,5660,1653,880,2026.04.03
NW09,MAT-100389,1813,1030,396,227,2026.04.03
NW09,MAT-100391,5876,4757,2182,828,2026.04.03
NW09,MAT-100396,1406,1075,1087,561,2026.04.03
NW09,MAT-100401,1593,1122,1923,393,2026.04.03
NW09,MAT-100414,11564,6022,2919,1136,2026.04.03
NW09,MAT-100421,2021,1381,531,337,2026.04.03
NW09,MAT-100423,1102,689,3146,306,2026.04.03
NW09,MAT-100426,10601,7437,2109,336,2026.04.03
NW09,MAT-100437,4805,4035,249,1134,2026.04.03
NW09,MAT-100438,7132,3922,231,56,2026.04.03
NW09,MAT-100439,1234,752,1846,274,2026.04.03
NW09,MAT-100440,9135,6998,3072,452,2026.04.03
NW09,MAT-100441,5327,3299,1143,1200,2026.04.03
NW09,MAT-100443,129,115,2182,607,2026.04.03
NW09,MAT-100448,1601,1022,547,520,2026.04.03
NW09,MAT-100450,10458,9291,1073,387,2026.04.03
NW09,MAT-100455,3736,2598,2909,349,2026.04.03
NW09,MAT-100464,5598,3216,3332,744,2026.04.03
NW09,MAT-100472,2140,1541,3309,481,2026.04.03
NW09,MAT-100474,1982,1050,1216,859,2026.04.03
NW09,MAT-100483,184,109,2950,404,2026.04.03
NW09,MAT-100486,9396,5763,2907,868,2026.04.03
NW09,MAT-100487,976,757,2312,610,2026.04.03
NW09,MAT-100491,11872,9537,2779,826,2026.04.03
NW09,MAT-100499,10552,8617,1288,763,2026.04.03
NW09,MAT-100500,11869,6162,3445,625,2026.04.03
NW09,MAT-100503,2979,1979,2329,473,2026.04.03
NW09,MAT-100507,10618,8463,551,277,2026.04.03
NW09,MAT-100508,9490,6572,1340,801,2026.04.03
NW09,MAT-100512,254,175,1693,1026,2026.04.03
NW09,MAT-100522,8167,5262,2153,1073,2026.04.03
NW09,MAT-100525,9529,6784,1444,1061,2026.04.03
NW09,MAT-100528,9618,7189,174,504,2026.04.03
NW09,MAT-100533,10555,7536,811,263,2026.04.03
NW09,MAT-100537,1926,1683,1483,1069,2026.04.03
NW09,MAT-100544,5086,3503,2039,1192,2026.04.03
NW09,MAT-100554,513,304,1341,382,2026.04.03
NW09,MAT-100557,3999,3415,2694,654,2026.04.03
NW09,MAT-100560,8673,6439,1273,922,2026.04.03
NW09,MAT-100563,9710,7259,1124,1114,2026.04.03
NW09,MAT-100567,9537,4975,2415,253,2026.04.03
NW09,MAT-100575,1543,1382,798,758,2026.04.03
NW09,MAT-100587,4799,2451,75,802,2026.04.03
NW09,MAT-100589,4972,4536,2240,842,2026.04.03
NW09,MAT-100592,10192,7770,2216,524,2026.04.03
NW09,MAT-100595,7262,5646,1715,1023,2026.04.03
NW09,MAT-100597,6869,5750,760,149,2026.04.03
NW09,MAT-100598,2181,1811,2896,482,2026.04.03
NW09,MAT-100600,8259,7685,954,83,2026.04.03
NW09,MAT-100604,6703,3352,3226,649,2026.04.03
NW09,MAT-100606,11583,9987,1287,341,2026.04.03
NW09,MAT-100612,725,482,145,176,2026.04.03
NW09,MAT-100614,7939,6151,927,730,2026.04.03
NW09,MAT-100617,7112,6589,2163,971,2026.04.03
NW09,MAT-100619,3013,1593,2158,1088,2026.04.03
NW09,MAT-100621,10051,8834,2678,960,2026.04.03
NW09,MAT-100633,462,324,1079,617,2026.04.03
NW09,MAT-100639,10678,9123,1241,664,2026.04.03
NW09,MAT-100654,10070,7343,1407,367,2026.04.03
NW09,MAT-100655,1609,1526,2872,234,2026.04.03
NW09,MAT-100656,336,176,645,173,2026.04.03
NW09,MAT-100664,6993,3908,1846,815,2026.04.03
NW09,MAT-100675,9124,7112,3205,392,2026.04.03
NW09,MAT-100676,5487,3588,293,494,2026.04.03
NW09,MAT-100678,2590,2310,268,225,2026.04.03
NW09,MAT-100679,691,531,1627,717,2026.04.03
NW09,MAT-100681,11165,6688,1061,557,2026.04.03
NW09,MAT-100688,959,669,1670,348,2026.04.03
NW09,MAT-100707,4920,2869,3266,504,2026.04.03
NW09,MAT-100708,2192,1115,117,998,2026.04.03
NW09,MAT-100710,2860,2344,2000,757,2026.04.03
NW09,MAT-100716,10959,8395,3061,546,2026.04.03
NW09,MAT-100721,3325,2911,1389,1132,2026.04.03
NW09,MAT-100722,6652,4919,3470,572,2026.04.03
NW09,MAT-100723,5655,3364,2657,492,2026.04.03
NW09,MAT-100725,11015,6172,87,894,2026.04.03
NW09,MAT-100727,5182,2900,3457,778,2026.04.03
NW09,MAT-100732,10836,9987,3430,1168,2026.04.03
NW09,MAT-100734,1022,747,1759,154,2026.04.03
NW09,MAT-100736,4375,4002,1381,343,2026.04.03
NW09,MAT-100743,6477,5384,2896,381,2026.04.03
NW09,MAT-100751,2266,1630,3490,239,2026.04.03
NW09,MAT-100753,11199,10447,2084,1173,2026.04.03
NW09,MAT-100760,9993,6142,956,414,2026.04.03
NW09,MAT-100763,6265,5915,2165,452,2026.04.03
NW09,MAT-100769,11872,10642,1024,1072,2026.04.03
NW09,MAT-100777,11229,8834,1845,596,2026.04.03
NW09,MAT-100780,9925,7481,910,553,2026.04.03
NW09,MAT-100788,7908,6512,2389,314,2026.04.03
NW09,MAT-100794,1674,1439,490,1096,2026.04.03
NW09,MAT-100795,10623,7562,499,391,2026.04.03
NW09,MAT-100800,8049,5358,1222,127,2026.04.03
NW09,MAT-100804,364,266,2441,918,2026.04.03
NW09,MAT-100808,11180,7263,1606,355,2026.04.03
NW09,MAT-100837,9984,8765,2940,538,2026.04.03
NW09,MAT-100840,327,224,3391,379,2026.04.03
NW09,MAT-100842,6528,3775,3065,1019,2026.04.03
NW09,MAT-100850,6450,4918,2172,206,2026.04.03
NW09,MAT-100853,10278,7624,2900,564,2026.04.03
NW09,MAT-100859,11392,8418,586,164,2026.04.03
NW09,MAT-100862,9549,6634,1915,973,2026.04.03
NW09,MAT-100869,3121,2616,3109,755,2026.04.03
NW09,MAT-100873,6376,4099,3431,1031,2026.04.03
NW09,MAT-100874,9120,7820,2713,784,2026.04.03
NW09,MAT-100884,8059,4519,743,1109,2026.04.03
NW09,MAT-100888,8345,6340,923,362,2026.04.03
NW09,MAT-100891,165,119,722,1099,2026.04.03
NW09,MAT-100897,11607,8266,2387,194,2026.04.03
NW09,MAT-100907,5155,4188,2145,967,2026.04.03
NW09,MAT-100908,3457,2539,1068,698,2026.04.03
NW09,MAT-100913,9351,8347,2349,677,2026.04.03
NW09,MAT-100921,7880,4210,3128,317,2026.04.03
NW09,MAT-100924,3825,3255,318,1138,2026.04.03
NW09,MAT-100928,8381,5790,2199,774,2026.04.03
NW09,MAT-100937,5426,2774,2296,106,2026.04.03
NW09,MAT-100940,3242,2577,1623,354,2026.04.03
NW09,MAT-100945,8723,4684,57,357,2026.04.03
NW09,MAT-100957,8289,5039,3415,935,2026.04.03
NW09,MAT-100961,9949,6406,2308,159,2026.04.03
NW09,MAT-100962,10948,7852,2609,526,2026.04.03
NW09,MAT-100972,3441,2778,932,90,2026.04.03
NW09,MAT-100979,11049,7433,3433,439,2026.04.03
NW09,MAT-100983,2086,1277,3312,120,2026.04.03
NW09,MAT-100984,942,623,2103,1041,2026.04.03
NW09,MAT-100986,9603,8984,1710,450,2026.04.03
NW09,MAT-100990,1188,939,1184,599,2026.04.03
NW09,MAT-100993,6304,4940,1439,477,2026.04.03
NW09,MAT-101005,3545,2385,1772,828,2026.04.03
NW09,MAT-101013,4312,2460,2430,830,2026.04.03
NW09,MAT-101016,2521,1875,2,330,2026.04.03
NW09,MAT-101024,2469,1923,1020,244,2026.04.03
NW09,MAT-101025,1875,1344,742,402,2026.04.03
NW09,MAT-101026,2961,2431,1019,1005,2026.04.03
NW09,MAT-101027,3613,2176,1843,584,2026.04.03
NW09,MAT-101039,3717,2024,2388,615,2026.04.03
NW09,MAT-101041,11517,7385,3468,140,2026.04.03
NW09,MAT-101044,4792,3152,723,143,2026.04.03
NW09,MAT-101045,382,321,2958,1173,2026.04.03
NW09,MAT-101047,4199,3021,2696,842,2026.04.03
NW09,MAT-101050,4768,3106,3338,646,2026.04.03
NW09,MAT-101053,655,603,2983,1020,2026.04.03
NW09,MAT-101061,7614,5152,1536,796,2026.04.03
NW09,MAT-101066,4682,2473,3326,1036,2026.04.03
NW09,MAT-101069,4880,3794,2247,609,2026.04.03
NW09,MAT-101070,11164,10507,351,250,2026.04.03
NW09,MAT-101071,7695,6197,2037,251,2026.04.03
NW09,MAT-101075,8139,6662,1556,357,2026.04.03
NW09,MAT-101081,6306,5363,2023,247,2026.04.03
NW09,MAT-101082,11178,6826,257,362,2026.04.03
NW09,MAT-101086,827,748,1195,616,2026.04.03
NW09,MAT-101088,9958,7762,1365,769,2026.04.03
NW09,MAT-101092,84,63,536,343,2026.04.03
NW09,MAT-101094,1321,1116,588,127,2026.04.03
NW09,MAT-101095,2702,2194,1506,84,2026.04.03
NW09,MAT-101098,7237,6063,2746,952,2026.04.03
NW09,MAT-101099,1680,1299,1762,238,2026.04.03
NW09,MAT-101105,1664,1410,1581,121,2026.04.03
NW09,MAT-101107,6179,5742,1103,612,2026.04.03
NW09,MAT-101108,2981,1975,2329,101,2026.04.03
NW09,MAT-101115,11835,7900,527,199,2026.04.03
NW09,MAT-101119,10024,7652,278,562,2026.04.03
NW09,MAT-101129,5292,3411,741,609,2026.04.03
NW09,MAT-101133,2736,2305,347,1067,2026.04.03
NW09,MAT-101136,6693,5981,1252,810,2026.04.03
NW09,MAT-101139,10733,9022,3229,832,2026.04.03
NW09,MAT-101140,9619,5181,569,313,2026.04.03
NW09,MAT-101146,710,358,1656,667,2026.04.03
NW09,MAT-101155,7216,4440,242,922,2026.04.03
NW09,MAT-101156,6401,4816,3403,980,2026.04.03
NW09,MAT-101162,11446,9796,335,775,2026.04.03
NW09,MAT-101163,6201,4744,1230,664,2026.04.03
NW09,MAT-101165,504,379,3299,385,2026.04.03
NW09,MAT-101166,7754,6075,1908,1028,2026.04.03
NW09,MAT-101169,6437,5712,657,378,2026.04.03
NW09,MAT-101171,3168,2333,2416,505,2026.04.03
NW09,MAT-101172,7926,5091,270,617,2026.04.03
NW09,MAT-101173,6825,3595,3321,990,2026.04.03
NW09,MAT-101176,9659,9146,936,375,2026.04.03
NW09,MAT-101185,5421,3361,1854,771,2026.04.03
NW09,MAT-101193,9576,6648,1486,1003,2026.04.03
NW09,MAT-101198,316,254,1166,999,2026.04.03
NW09,MAT-101201,8610,4574,3111,778,2026.04.03
NW09,MAT-101204,9465,8203,1597,564,2026.04.03
NW09,MAT-101205,3164,2132,2798,138,2026.04.03
NW09,MAT-101206,1026,769,3080,1129,2026.04.03
NW09,MAT-101207,45,28,1482,84,2026.04.03
NW09,MAT-101209,9580,8976,695,1103,2026.04.03
NW09,MAT-101210,8394,4501,3023,798,2026.04.03
NW09,MAT-101223,11194,6912,635,1047,2026.04.03
NW09,MAT-101230,6583,4015,293,1058,2026.04.03
NW09,MAT-101244,5282,4892,3393,1046,2026.04.03
NW09,MAT-101248,1915,1236,1458,1072,2026.04.03
NW09,MAT-101262,10119,5238,488,574,2026.04.03
NW09,MAT-101265,570,451,1929,312,2026.04.03
NW09,MAT-101270,3819,3498,1329,973,2026.04.03
NW09,MAT-101272,852,595,2418,928,2026.04.03
NW09,MAT-101275,8470,5995,916,414,2026.04.03
NW09,MAT-101279,9293,5964,3435,288,2026.04.03
NW09,MAT-101288,9505,6230,2894,462,2026.04.03
NW09,MAT-101289,4808,3142,2115,718,2026.04.03
NW09,MAT-101298,303,283,128,822,2026.04.03
NW09,MAT-101299,10926,6333,2961,255,2026.04.03
NW09,MAT-101301,5407,3129,2029,448,2026.04.03
NW09,MAT-101306,10357,9300,110,780,2026.04.03
NW09,MAT-101315,11063,9628,1293,1079,2026.04.03
NW09,MAT-101328,10474,5687,1348,504,2026.04.03
NW09,MAT-101329,1076,722,1559,1182,2026.04.03
NW09,MAT-101336,6775,4043,2811,1042,2026.04.03
NW09,MAT-101338,5673,5298,3337,474,2026.04.03
NW09,MAT-101340,1645,1490,2168,355,2026.04.03
NW09,MAT-101342,2672,2175,1435,434,2026.04.03
NW09,MAT-101347,4787,2555,1030,227,2026.04.03
NW09,MAT-101378,7061,5412,438,335,2026.04.03
NW09,MAT-101381,1681,851,393,241,2026.04.03
NW09,MAT-101382,6810,4875,649,1086,2026.04.03
NW09,MAT-101383,4960,2807,1698,111,2026.04.03
NW09,MAT-101391,9611,7263,3402,800,2026.04.03
NW09,MAT-101410,2555,2359,2074,101,2026.04.03
NW09,MAT-101421,778,663,2364,209,2026.04.03
NW09,MAT-101424,177,111,1793,398,2026.04.03
NW09,MAT-101428,4261,2712,893,464,2026.04.03
NW09,MAT-101430,8232,6000,1719,512,2026.04.03
NW09,MAT-101432,5854,4510,2667,171,2026.04.03
NW09,MAT-101435,4963,3139,2469,757,2026.04.03
NW09,MAT-101444,8402,7205,2788,67,2026.04.03
NW09,MAT-101450,8328,5579,1403,492,2026.04.03
NW09,MAT-101457,4753,2646,1564,151,2026.04.03
NW09,MAT-101458,3513,2759,3477,215,2026.04.03
NW09,MAT-101461,11008,9580,3343,210,2026.04.03
NW09,MAT-101466,890,536,2724,722,2026.04.03
NW09,MAT-101467,10842,6669,1408,357,2026.04.03
NW09,MAT-101468,7571,5612,3081,993,2026.04.03
NW09,MAT-101470,6839,5048,2318,557,2026.04.03
NW09,MAT-101476,5288,4648,1904,234,2026.04.03
NW09,MAT-101484,8595,7617,551,984,2026.04.03
NW09,MAT-101492,11072,9450,641,914,2026.04.03
NW09,MAT-101497,1743,1363,3339,727,2026.04.03
NW09,MAT-200008,6391,4898,2671,704,2026.04.03
NW09,MAT-200015,3365,2618,1080,564,2026.04.03
NW09,MAT-200022,3881,3329,1612,97,2026.04.03
NW09,MAT-200025,7907,7022,1052,853,2026.04.03
NW09,MAT-200029,1354,752,3256,385,2026.04.03
NW09,MAT-200030,1832,1483,2506,369,2026.04.03
NW09,MAT-200045,10079,6112,1822,328,2026.04.03
NW09,MAT-200046,4934,2662,1157,577,2026.04.03
NW09,MAT-200050,11852,10341,424,1129,2026.04.03
NW09,MAT-200053,8639,8198,3254,304,2026.04.03
NW09,MAT-200054,7840,4793,2064,820,2026.04.03
NW09,MAT-200060,8696,5524,2924,883,2026.04.03
NW09,MAT-200062,9053,5201,2355,856,2026.04.03
NW09,MAT-200064,11398,8715,1788,513,2026.04.03
NW09,MAT-200067,7673,6083,558,873,2026.04.03
NW09,MAT-200086,4492,3324,1696,307,2026.04.03
NW09,MAT-200087,7757,5722,2981,664,2026.04.03
NW09,MAT-200091,11942,8759,216,528,2026.04.03
NW09,MAT-200092,8119,4392,25,875,2026.04.03
NW09,MAT-200094,5616,4380,1875,420,2026.04.03
NW09,MAT-200095,9336,8595,2405,894,2026.04.03
NW09,MAT-200097,3918,2348,3052,1073,2026.04.03
NW09,MAT-200098,6357,4982,1037,592,2026.04.03
NW09,MAT-200100,3689,3369,1776,796,2026.04.03
NW09,MAT-200101,856,451,2301,401,2026.04.03
NW09,MAT-200107,7941,6069,1506,235,2026.04.03
NW09,MAT-200112,2056,1309,2433,452,2026.04.03
NW09,MAT-200114,2144,1220,3478,892,2026.04.03
NW09,MAT-200117,9873,7135,799,275,2026.04.03
NW09,MAT-200118,9532,7138,2025,1198,2026.04.03
NW09,MAT-200127,5305,4864,3359,437,2026.04.03
NW09,MAT-200128,6167,4879,859,215,2026.04.03
NW09,MAT-200136,7934,7144,1818,1074,2026.04.03
NW09,MAT-200142,7553,3977,1777,994,2026.04.03
NW09,MAT-200147,10491,9325,480,218,2026.04.03
NW09,MAT-200153,4249,3848,743,1004,2026.04.03
NW09,MAT-200155,2206,2090,2244,428,2026.04.03
NW09,MAT-200158,8573,8077,1596,1035,2026.04.03
NW09,MAT-200159,6039,4973,2774,341,2026.04.03
NW09,MAT-200165,1830,1064,1670,370,2026.04.03
NW09,MAT-200179,791,625,2609,931,2026.04.03
NW09,MAT-200180,6929,4141,2374,985,2026.04.03
NW09,MAT-200192,9102,5584,2625,1175,2026.04.03
NW09,MAT-200206,9981,7647,970,580,2026.04.03
NW09,MAT-200211,3936,2926,3287,414,2026.04.03
NW09,MAT-200212,1263,666,78,162,2026.04.03
NW09,MAT-200213,2284,1467,1089,1046,2026.04.03
NW09,MAT-200221,6043,4439,3490,1121,2026.04.03
NW09,MAT-200222,755,565,663,378,2026.04.03
NW09,MAT-200228,4395,2566,1355,676,2026.04.03
NW09,MAT-200229,2355,1621,920,882,2026.04.03
NW09,MAT-200236,5314,3261,3403,410,2026.04.03
NW09,MAT-200242,5709,4553,2617,283,2026.04.03
NW09,MAT-200248,4297,3665,2898,436,2026.04.03
NW09,MAT-200252,2143,1458,1537,648,2026.04.03
NW09,MAT-200253,3547,2450,2821,99,2026.04.03
NW09,MAT-200254,6164,5595,874,660,2026.04.03
NW09,MAT-200259,5484,3846,2199,767,2026.04.03
NW09,MAT-200260,2490,2156,2316,904,2026.04.03
NW09,MAT-200267,11928,8718,3246,766,2026.04.03
NW09,MAT-200269,11469,10243,1283,266,2026.04.03
NW09,MAT-200270,426,348,1696,350,2026.04.03
NW09,MAT-200271,1412,1048,660,1180,2026.04.03
NW09,MAT-200278,540,306,1366,229,2026.04.03
NW09,MAT-200281,2433,1237,3101,702,2026.04.03
NW09,MAT-200287,267,240,2214,1036,2026.04.03
NW09,MAT-200297,1058,796,1151,229,2026.04.03
NW09,MAT-200300,8658,4854,1799,890,2026.04.03
NW09,MAT-200301,3507,1805,1392,651,2026.04.03
NW09,MAT-200302,1584,1184,1229,451,2026.04.03
NW09,MAT-200306,8872,8267,2535,761,2026.04.03
NW09,MAT-200317,11609,9385,2604,257,2026.04.03
NW09,MAT-200319,10119,7498,2446,775,2026.04.03
NW09,MAT-200323,250,157,1979,1148,2026.04.03
NW09,MAT-200331,8227,6016,1767,879,2026.04.03
NW09,MAT-200342,3006,2028,2202,834,2026.04.03
NW09,MAT-200352,337,297,2029,755,2026.04.03
NW09,MAT-200355,8967,6866,2362,722,2026.04.03
NW09,MAT-200356,4040,3153,2572,742,2026.04.03
NW09,MAT-200365,5355,3695,1004,678,2026.04.03
NW09,MAT-200369,3769,2448,2694,519,2026.04.03
NW09,MAT-200382,2202,1173,2348,1027,2026.04.03
NW09,MAT-200383,5125,4539,982,982,2026.04.03
NW09,MAT-200385,6920,4328,2292,767,2026.04.03
